hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_month_num,arrival_date,total_nights,total_guests,estimated_revenue,is_family,arrival_season,lead_time_group
Resort Hotel,1,125,2017,January,5,29,2,5,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,240.0,0.0,0,Transient,37.8,0,0,Canceled,2016-09-27,1,2017-01-29,7,2.0,264.6,0,Winter,91-180 days
Resort Hotel,1,79,2017,January,5,29,2,4,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,82.0,0,1,Canceled,2016-12-05,1,2017-01-29,6,4.0,492.0,1,Winter,31-90 days
Resort Hotel,1,12,2017,January,5,30,1,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,0.0,0,Transient,55.1,0,1,Canceled,2017-01-29,1,2017-01-30,2,1.0,110.2,0,Winter,0-30 days
Resort Hotel,1,12,2017,January,5,30,1,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,242.0,0.0,0,Transient,83.6,0,1,Canceled,2017-01-29,1,2017-01-30,2,1.0,167.2,0,Winter,0-30 days
Resort Hotel,1,12,2017,January,5,30,1,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Canceled,2017-01-18,1,2017-01-30,2,2.0,96.0,0,Winter,0-30 days
Resort Hotel,1,72,2017,January,5,30,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0.0,0,Transient,45.36,0,0,Canceled,2016-12-18,1,2017-01-30,2,2.0,90.72,0,Winter,31-90 days
Resort Hotel,1,15,2017,January,5,30,1,2,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,78.0,0,0,Canceled,2017-01-17,1,2017-01-30,3,2.0,234.0,0,Winter,0-30 days
Resort Hotel,1,71,2017,January,5,30,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,240.0,0.0,0,Transient,78.0,0,1,Canceled,2016-12-25,1,2017-01-30,3,2.0,234.0,0,Winter,31-90 days
Resort Hotel,1,17,2017,January,5,30,1,2,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,78.0,0,1,Canceled,2017-01-15,1,2017-01-30,3,2.0,234.0,0,Winter,0-30 days
Resort Hotel,1,36,2017,January,5,30,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Canceled,2017-01-13,1,2017-01-30,3,2.0,144.0,0,Winter,31-90 days
Resort Hotel,1,292,2017,January,5,31,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,55.8,0,3,Canceled,2017-01-03,1,2017-01-31,4,2.0,223.2,0,Winter,180+ days
Resort Hotel,1,106,2017,January,5,31,0,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,314.0,0.0,0,Transient,56.24,0,0,Canceled,2016-11-15,1,2017-01-31,4,2.0,224.96,0,Winter,91-180 days
Resort Hotel,1,20,2017,January,5,31,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,88.0,0,0,Canceled,2017-01-11,1,2017-01-31,7,4.0,616.0,1,Winter,0-30 days
Resort Hotel,1,186,2017,January,5,31,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,37.8,0,1,Canceled,2017-01-05,1,2017-01-31,7,2.0,264.6,0,Winter,180+ days
Resort Hotel,1,76,2017,February,5,1,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,42.0,0,1,Canceled,2016-11-21,2,2017-02-01,1,2.0,42.0,0,Winter,31-90 days
Resort Hotel,1,11,2017,February,5,1,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,0,Canceled,2017-01-21,2,2017-02-01,2,2.0,96.0,0,Winter,0-30 days
Resort Hotel,1,0,2017,February,5,1,2,6,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,59.0,0,0,Canceled,2017-02-01,2,2017-02-01,8,2.0,472.0,0,Winter,0-30 days
Resort Hotel,1,123,2017,February,5,1,4,10,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,37.8,0,0,Canceled,2016-12-24,2,2017-02-01,14,2.0,529.1999999999999,0,Winter,91-180 days
Resort Hotel,1,85,2017,February,5,1,0,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,72.0,0,1,Canceled,2016-11-13,2,2017-02-01,4,2.0,288.0,0,Winter,31-90 days
Resort Hotel,1,0,2017,February,5,2,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0.0,0,Transient,55.0,0,0,No-Show,2017-02-02,2,2017-02-02,2,2.0,110.0,0,Winter,0-30 days
Resort Hotel,1,2,2017,February,5,2,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,0,Canceled,2017-01-31,2,2017-02-02,2,2.0,96.0,0,Winter,0-30 days
Resort Hotel,1,169,2017,February,5,2,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,37.8,0,2,Canceled,2016-11-13,2,2017-02-02,3,2.0,113.4,0,Winter,91-180 days
Resort Hotel,1,169,2017,February,5,2,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,37.8,0,3,Canceled,2016-11-13,2,2017-02-02,3,2.0,113.4,0,Winter,91-180 days
Resort Hotel,1,81,2017,February,5,2,0,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,240.0,0.0,0,Transient-Party,37.0,0,1,Canceled,2017-01-14,2,2017-02-02,3,1.0,111.0,0,Winter,31-90 days
Resort Hotel,1,110,2017,February,5,2,0,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,37.0,0,1,Canceled,2016-12-22,2,2017-02-02,3,1.0,111.0,0,Winter,91-180 days
Resort Hotel,1,0,2017,February,5,2,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,43.0,0,0,Canceled,2017-02-02,2,2017-02-02,1,1.0,43.0,0,Winter,0-30 days
Resort Hotel,1,2,2017,February,5,3,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0.0,0,Transient,34.4,0,0,No-Show,2017-02-03,2,2017-02-03,1,1.0,34.4,0,Winter,0-30 days
Resort Hotel,1,21,2017,February,5,3,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,78.0,0,0,Canceled,2017-01-17,2,2017-02-03,3,2.0,234.0,0,Winter,0-30 days
Resort Hotel,1,31,2017,February,5,3,2,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,43.0,0,0,Canceled,2017-01-03,2,2017-02-03,4,2.0,172.0,0,Winter,31-90 days
Resort Hotel,1,98,2017,February,5,3,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,6,No Deposit,240.0,0.0,0,Transient,67.33,0,3,Canceled,2017-01-25,2,2017-02-03,6,2.0,403.98,0,Winter,91-180 days
Resort Hotel,1,166,2017,February,5,3,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,0.0,0,Transient,51.3,0,0,Canceled,2016-08-22,2,2017-02-03,7,2.0,359.1,0,Winter,91-180 days
Resort Hotel,1,28,2017,February,5,3,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,48.0,0,0,Canceled,2017-01-07,2,2017-02-03,3,2.0,144.0,0,Winter,0-30 days
Resort Hotel,1,31,2017,February,5,3,2,2,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,58.0,0,0,Canceled,2017-01-03,2,2017-02-03,4,1.0,232.0,0,Winter,31-90 days
Resort Hotel,1,0,2017,February,5,4,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,48.0,0,2,Canceled,2017-02-04,2,2017-02-04,1,2.0,48.0,0,Winter,0-30 days
Resort Hotel,1,1,2017,February,5,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,68.0,0,1,Canceled,2017-02-04,2,2017-02-04,1,2.0,68.0,0,Winter,0-30 days
Resort Hotel,1,1,2017,February,5,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,0,Canceled,2017-02-04,2,2017-02-04,1,2.0,48.0,0,Winter,0-30 days
Resort Hotel,1,1,2017,February,5,4,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,43.0,0,0,Canceled,2017-02-04,2,2017-02-04,1,1.0,43.0,0,Winter,0-30 days
Resort Hotel,1,29,2017,February,5,4,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,74.1,0,2,Canceled,2017-01-19,2,2017-02-04,2,2.0,148.2,0,Winter,0-30 days
Resort Hotel,1,83,2017,February,5,4,2,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,42.0,0,0,Canceled,2017-01-06,2,2017-02-04,4,1.0,168.0,0,Winter,31-90 days
Resort Hotel,1,83,2017,February,5,4,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,37.0,0,0,Canceled,2017-01-06,2,2017-02-04,4,2.0,148.0,0,Winter,31-90 days
Resort Hotel,1,111,2017,February,5,4,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,42.0,0,0,Canceled,2016-10-27,2,2017-02-04,7,2.0,294.0,0,Winter,91-180 days
Resort Hotel,1,54,2017,February,5,4,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,68.0,0,1,Canceled,2016-12-13,2,2017-02-04,7,2.0,476.0,0,Winter,31-90 days
Resort Hotel,1,85,2017,February,5,4,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,336.0,0.0,0,Transient,29.0,0,2,Canceled,2017-01-18,2,2017-02-04,7,2.0,203.0,0,Winter,31-90 days
Resort Hotel,1,200,2017,February,5,4,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,171.0,0.0,0,Transient,45.0,0,0,Canceled,2016-08-01,2,2017-02-04,7,2.0,315.0,0,Winter,180+ days
Resort Hotel,1,135,2017,February,5,4,4,7,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,37.8,0,2,Canceled,2016-12-01,2,2017-02-04,11,2.0,415.8,0,Winter,91-180 days
Resort Hotel,1,131,2017,February,5,4,8,20,2,0.0,0,HB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,82.8,0,0,Canceled,2016-09-26,2,2017-02-04,28,2.0,2318.4,0,Winter,91-180 days
Resort Hotel,1,3,2017,February,6,5,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,54.0,0,0,Canceled,2017-02-02,2,2017-02-05,2,2.0,108.0,0,Winter,0-30 days
Resort Hotel,1,80,2017,February,6,5,2,0,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,52.0,0,1,Canceled,2016-11-18,2,2017-02-05,2,2.0,104.0,0,Winter,31-90 days
Resort Hotel,1,145,2017,February,6,5,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,42.0,0,0,Canceled,2016-09-13,2,2017-02-05,5,2.0,210.0,0,Winter,91-180 days
Resort Hotel,1,40,2017,February,6,5,4,7,2,0.0,0,BB,MOZ,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,68.0,0,1,Canceled,2017-01-17,2,2017-02-05,11,2.0,748.0,0,Winter,31-90 days
Resort Hotel,1,102,2017,February,6,6,1,0,2,0.0,0,BB,KOR,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0.0,0,Transient,62.0,0,2,Canceled,2016-12-09,2,2017-02-06,1,2.0,62.0,0,Winter,91-180 days
Resort Hotel,1,0,2017,February,6,6,1,0,1,0.0,0,HB,PRT,Complementary,Direct,0,0,0,D,E,0,No Deposit,0.0,0.0,0,Transient,0.0,0,0,No-Show,2017-02-06,2,2017-02-06,1,1.0,0.0,0,Winter,0-30 days
Resort Hotel,1,102,2017,February,6,6,1,0,3,1.0,0,BB,KOR,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,0.0,0,Transient,93.0,0,2,Canceled,2016-12-09,2,2017-02-06,1,4.0,93.0,1,Winter,91-180 days
Resort Hotel,1,95,2017,February,6,6,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,62.0,0,0,Canceled,2016-11-03,2,2017-02-06,2,2.0,124.0,0,Winter,91-180 days
Resort Hotel,1,35,2017,February,6,6,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,48.0,0,0,Canceled,2017-01-02,2,2017-02-06,4,2.0,192.0,0,Winter,31-90 days
Resort Hotel,1,170,2017,February,6,6,1,3,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,37.8,0,2,Canceled,2016-09-15,2,2017-02-06,4,2.0,151.2,0,Winter,91-180 days
Resort Hotel,1,125,2017,February,6,6,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,55.8,0,1,Canceled,2016-10-25,2,2017-02-06,5,2.0,279.0,0,Winter,91-180 days
Resort Hotel,1,307,2017,February,6,6,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,68.0,0,2,No-Show,2017-02-06,2,2017-02-06,7,2.0,476.0,0,Winter,180+ days
Resort Hotel,1,298,2017,February,6,6,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,26.0,0.0,0,Transient,34.11,0,0,No-Show,2017-02-06,2,2017-02-06,7,2.0,238.77,0,Winter,180+ days
Resort Hotel,1,348,2017,February,6,7,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8.0,0.0,0,Transient,41.4,0,0,Canceled,2016-07-28,2,2017-02-07,3,2.0,124.2,0,Winter,180+ days
Resort Hotel,1,55,2017,February,6,7,2,5,3,1.0,0,HB,FRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,141.0,0,0,Canceled,2016-12-14,2,2017-02-07,7,4.0,987.0,1,Winter,31-90 days
Resort Hotel,1,55,2017,February,6,7,2,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,88.0,0,1,Canceled,2016-12-14,2,2017-02-07,7,2.0,616.0,0,Winter,31-90 days
Resort Hotel,1,94,2017,February,6,7,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,84.57,0,1,Canceled,2017-01-26,2,2017-02-07,7,4.0,591.99,1,Winter,91-180 days
Resort Hotel,1,77,2017,February,6,8,0,3,2,0.0,0,BB,CN,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,33.26,0,0,Canceled,2016-11-28,2,2017-02-08,3,2.0,99.78,0,Winter,31-90 days
Resort Hotel,1,8,2017,February,6,8,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,48.0,0,2,Canceled,2017-02-07,2,2017-02-08,3,2.0,144.0,0,Winter,0-30 days
Resort Hotel,1,35,2017,February,6,8,0,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,58.0,0,1,Canceled,2017-01-05,2,2017-02-08,4,2.0,232.0,0,Winter,31-90 days
Resort Hotel,1,11,2017,February,6,8,1,4,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,0,Canceled,2017-01-28,2,2017-02-08,5,2.0,240.0,0,Winter,0-30 days
Resort Hotel,1,135,2017,February,6,8,4,10,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96.0,0.0,0,Transient,45.0,0,0,Canceled,2017-02-08,2,2017-02-08,14,2.0,630.0,0,Winter,91-180 days
Resort Hotel,1,98,2017,February,6,8,6,15,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,0.0,0,Transient,37.8,0,0,Canceled,2017-01-19,2,2017-02-08,21,2.0,793.8,0,Winter,91-180 days
Resort Hotel,1,32,2017,February,6,9,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,45.6,0,1,Canceled,2017-01-30,2,2017-02-09,4,2.0,182.4,0,Winter,31-90 days
Resort Hotel,1,25,2017,February,6,9,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,58.0,0,0,Canceled,2017-01-15,2,2017-02-09,4,2.0,232.0,0,Winter,0-30 days
Resort Hotel,1,18,2017,February,6,9,2,7,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,0.0,0,Transient,111.0,0,1,No-Show,2017-02-09,2,2017-02-09,9,2.0,999.0,0,Winter,0-30 days
Resort Hotel,1,238,2017,February,6,10,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,155.0,0.0,0,Transient,54.0,0,0,Canceled,2016-12-15,2,2017-02-10,2,2.0,108.0,0,Winter,180+ days
Resort Hotel,1,238,2017,February,6,10,0,2,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,155.0,0.0,0,Transient,47.0,0,0,Canceled,2016-12-15,2,2017-02-10,2,1.0,94.0,0,Winter,180+ days
Resort Hotel,1,24,2017,February,6,10,0,2,3,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,100.0,0,0,Canceled,2017-01-20,2,2017-02-10,2,3.0,200.0,0,Winter,0-30 days
Resort Hotel,1,43,2017,February,6,10,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Canceled,2017-01-31,2,2017-02-10,2,2.0,96.0,0,Winter,31-90 days
Resort Hotel,1,7,2017,February,6,10,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,56.0,0,0,Canceled,2017-02-04,2,2017-02-10,2,2.0,112.0,0,Winter,0-30 days
Resort Hotel,1,19,2017,February,6,10,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,0,Canceled,2017-01-27,2,2017-02-10,2,2.0,96.0,0,Winter,0-30 days
Resort Hotel,1,24,2017,February,6,10,0,2,2,1.0,0,HB,IRL,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,141.0,0,0,Canceled,2017-01-20,2,2017-02-10,2,3.0,282.0,1,Winter,0-30 days
Resort Hotel,1,211,2017,February,6,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,54.0,0,0,Canceled,2016-08-24,2,2017-02-10,2,2.0,108.0,0,Winter,180+ days
Resort Hotel,1,54,2017,February,6,10,1,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,0,Canceled,2017-01-30,2,2017-02-10,3,2.0,144.0,0,Winter,31-90 days
Resort Hotel,1,55,2017,February,6,10,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,58.0,0,1,Canceled,2017-01-07,2,2017-02-10,3,2.0,174.0,0,Winter,31-90 days
Resort Hotel,1,77,2017,February,6,10,1,2,2,0.0,0,BB,CN,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,36.43,0,0,Canceled,2016-11-28,2,2017-02-10,3,2.0,109.29,0,Winter,31-90 days
Resort Hotel,1,54,2017,February,6,10,1,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,58.0,0,1,Canceled,2016-12-18,2,2017-02-10,3,2.0,174.0,0,Winter,31-90 days
Resort Hotel,1,89,2017,February,6,10,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,3,No Deposit,240.0,0.0,0,Transient,46.0,0,0,Canceled,2016-12-08,2,2017-02-10,3,2.0,138.0,0,Winter,31-90 days
Resort Hotel,1,14,2017,February,6,10,1,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Canceled,2017-02-07,2,2017-02-10,3,2.0,144.0,0,Winter,0-30 days
Resort Hotel,1,77,2017,February,6,10,2,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,46.5,0,0,Canceled,2017-01-10,2,2017-02-10,4,2.0,186.0,0,Winter,31-90 days
Resort Hotel,1,137,2017,February,6,10,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,46.8,0,1,Canceled,2017-01-20,2,2017-02-10,5,2.0,234.0,0,Winter,91-180 days
Resort Hotel,1,15,2017,February,6,11,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Canceled,2017-01-28,2,2017-02-11,1,2.0,48.0,0,Winter,0-30 days
Resort Hotel,1,39,2017,February,6,11,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Canceled,2017-01-09,2,2017-02-11,1,2.0,48.0,0,Winter,31-90 days
Resort Hotel,1,32,2017,February,6,11,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Canceled,2017-01-13,2,2017-02-11,1,2.0,48.0,0,Winter,31-90 days
Resort Hotel,1,0,2017,February,6,11,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,8.0,0,0,Canceled,2017-02-11,2,2017-02-11,1,2.0,8.0,0,Winter,0-30 days
Resort Hotel,1,1,2017,February,6,11,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,48.0,0,0,Canceled,2017-02-10,2,2017-02-11,1,2.0,48.0,0,Winter,0-30 days
Resort Hotel,1,25,2017,February,6,11,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314.0,0.0,0,Transient,54.4,0,0,Canceled,2017-01-18,2,2017-02-11,1,2.0,54.4,0,Winter,0-30 days
Resort Hotel,1,19,2017,February,6,11,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,0,Canceled,2017-01-24,2,2017-02-11,3,2.0,144.0,0,Winter,0-30 days
Resort Hotel,1,33,2017,February,6,11,2,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,58.0,0,0,Canceled,2017-01-16,2,2017-02-11,4,2.0,232.0,0,Winter,31-90 days
Resort Hotel,1,161,2017,February,6,11,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,0.0,0,Transient,46.8,0,1,No-Show,2017-02-11,2,2017-02-11,4,2.0,187.2,0,Winter,91-180 days
Resort Hotel,1,55,2017,February,6,11,2,2,3,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,93.0,0,1,Canceled,2017-01-17,2,2017-02-11,4,4.0,372.0,1,Winter,31-90 days
Resort Hotel,1,26,2017,February,6,11,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,0,Canceled,2017-01-17,2,2017-02-11,5,2.0,240.0,0,Winter,0-30 days
Resort Hotel,1,149,2017,February,6,11,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,52.0,0,1,Canceled,2016-10-12,2,2017-02-11,7,2.0,364.0,0,Winter,91-180 days
Resort Hotel,1,22,2017,February,6,11,2,5,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0.0,0,Transient,51.84,0,0,Canceled,2017-02-01,2,2017-02-11,7,3.0,362.88,1,Winter,0-30 days
Resort Hotel,1,82,2017,February,6,11,2,5,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient,30.0,0,1,No-Show,2017-02-11,2,2017-02-11,7,1.0,210.0,0,Winter,31-90 days
